2453501.76537 17.786 0.018 4.05 613.0
2453502.79610 17.772 0.017 3.41 603.0
2453503.75763 17.887 0.019 3.94 466.0
2453504.77407 17.754 0.020 4.69 447.0
2453506.90883 17.817 0.027 5.60 638.0
2453508.86162 17.812 0.024 5.10 614.0
2453509.80894 17.841 0.018 4.21 529.0
2453510.82082 17.802 0.019 4.08 528.0
2453511.77295 17.790 0.019 4.02 621.0
2453512.64626 17.802 0.028 5.17 879.0
2453517.92979 17.838 0.026 4.29 973.0
2453520.63746 17.833 0.023 4.75 684.0
2453521.74318 17.833 0.020 3.71 704.0
2453522.65476 17.840 0.019 3.81 514.0
2453523.69487 17.778 0.016 3.76 456.0
2453524.73796 17.830 0.021 4.79 458.0
2453525.71546 17.848 0.018 3.87 421.0
2453525.79272 17.825 0.020 4.40 483.0
2453526.80201 17.825 0.019 4.11 463.0
2453528.75410 17.821 0.022 4.81 509.0
2453529.87898 17.723 0.020 4.41 573.0
2453530.57702 17.803 0.020 4.35 605.0
2453538.82359 17.767 0.020 4.40 577.0
2453539.60356 17.804 0.022 4.91 585.0
2453541.86376 17.772 0.021 3.90 890.0
2453547.68265 17.888 0.032 6.28 619.0
2453550.76971 17.794 0.017 3.83 483.0
2453551.74474 17.866 0.017 4.13 430.0
2453552.76680 17.793 0.022 4.96 547.0
2453553.66611 17.797 0.023 5.00 495.0
2453554.74643 17.832 0.023 4.96 503.0
2453556.62967 17.897 0.022 4.56 486.0
2453558.64640 17.811 0.018 4.29 426.0
2453559.72659 17.781 0.017 3.92 464.0
2453560.80112 17.823 0.020 4.51 442.0
2453561.65346 17.803 0.016 3.69 426.0
2453562.50853 17.825 0.019 3.97 606.0
2453563.56241 17.799 0.019 4.28 497.0
2453564.64974 17.853 0.021 4.61 470.0
2453569.74803 17.868 0.027 4.71 805.0
2453573.55998 17.764 0.028 5.64 772.0
2453574.61495 17.771 0.023 4.93 617.0
2453575.60362 17.863 0.018 3.61 546.0
2453576.57835 17.843 0.020 4.43 482.0
2453577.64389 17.830 0.020 4.42 472.0
2453578.59062 17.808 0.018 4.25 388.0
2453579.51908 17.791 0.017 3.92 461.0
2453580.55779 17.809 0.021 4.59 562.0
2453581.59809 17.836 0.021 4.48 513.0
2453582.54616 17.833 0.019 4.11 518.0
2453583.49592 17.788 0.022 4.86 556.0
2453584.57182 17.815 0.018 4.41 406.0
2453585.56255 17.815 0.017 4.01 434.0
2453586.54362 17.798 0.020 4.53 530.0
2453587.69585 17.776 0.024 5.84 435.0
2453589.60122 17.807 0.014 3.25 424.0
2453590.56969 17.819 0.019 3.94 494.0
2453592.58560 17.776 0.014 3.35 430.0
2453593.59089 17.843 0.018 3.93 477.0
2453601.55314 17.778 0.018 3.33 761.0
2453602.55244 17.708 0.023 4.88 729.0
2453603.55869 17.776 0.022 4.78 547.0
2453607.55921 17.810 0.018 4.08 476.0
2453608.55624 17.827 0.028 6.07 540.0
2453615.67728 17.710 0.026 6.59 525.0
2453616.54269 17.869 0.028 5.71 559.0
2453619.52649 17.858 0.023 4.50 708.0
2453620.63486 17.874 0.022 4.92 479.0
2453629.56568 17.847 0.025 4.54 762.0
2453632.48867 17.793 0.033 6.25 878.0
2453634.54673 17.901 0.023 4.78 530.0
2453640.49590 17.777 0.029 6.59 494.0
2453649.48954 17.832 0.032 6.37 634.0
2453653.56927 17.729 0.047 5.57 3117.0
2453658.50557 17.787 0.031 5.47 906.0
2453661.50138 17.780 0.034 5.65 1056.0
2453666.51277 17.754 0.022 3.93 921.0
2453774.88172 17.740 0.021 3.95 826.0
2453780.86150 17.784 0.026 4.72 1042.0
2453786.85240 17.874 0.028 4.82 883.0
2453790.85302 17.823 0.028 4.42 1107.0
2453793.84304 17.859 0.024 4.33 827.0
2453795.83370 17.876 0.029 5.31 809.0
